2			
4795200	12072.6	11093.9	29237.1
4816800	12115.5	11509.7	28465.3
4838400	12663.9	11509.7	28465.3
4860000	12851.3	11675.4	27687.2
4881600	12851.3	11675.4	27687.2
4903200	13763.3	11675.4	26920.4
4924800	13571.6	11675.4	26920.4
4946400	13581.8	11813.0	26385.6
4968000	13723.5	12504.5	25879.4
4989600	13478.3	12504.5	25879.4
5011200	13174.1	12504.5	25372.8
5032800	12838.9	12797.0	25372.8
5054400	12786.3	13186.8	24860.8
5076000	12635.4	13186.8	24860.8
5097600	12180.6	13186.8	24860.8
5119200	11996.4	13473.9	24860.8
5140800	11639.0	13897.5	24351.7
5162400	11476.6	13994.2	24351.7
5184000	11639.0	13994.2	25370.1
5205600	11085.9	13994.2	25370.1
5227200	10842.2	13994.2	25370.1
5248800	10108.1	13497.8	25754.6
5270400	10108.1	13096.1	25754.6
5292000	9796.1	13096.1	26129.8
5313600	9956.2	12706.0	26513.9
5335200	9901.7	12706.0	26513.9
5356800	9796.1	12706.0	26897.7
5378400	10094.8	12324.0	26897.7
5400000	10094.8	11634.4	26897.7
5421600	9839.9	11248.6	27403.5
5443200	9574.3	11023.0	27403.5
5464800	9318.3	11023.0	27403.5
5486400	9452.2	11023.0	27403.5
5508000	9089.1	10819.9	26901.1
5529600	9089.1	10388.9	26901.1
5551200	8946.4	10371.0	26407.4
5572800	8752.2	10133.8	25932.8
5594400	8531.5	9842.8	25494.7
5616000	8263.5	8700.3	25494.7
5637600	7832.0	8700.3	25268.9
5659200	7832.0	8700.3	24763.9
5680800	7790.4	8700.3	24300.9
5702400	7790.4	8700.3	24300.9
5724000	7712.6	8531.1	24067.5
5745600	7712.6	8531.1	23328.9
5767200	7657.0	7792.1	22643.0
5788800	7665.2	7792.1	22643.0
5810400	7733.2	7158.2	22186.6
5832000	7810.2	7158.2	21191.0
5853600	7597.1	7158.2	20948.2
5875200	7597.1	7158.2	20463.5
5896800	7482.6	6646.7	19947.8
5918400	7482.6	6646.7	19715.8
5940000	7298.4	6646.7	19409.3
5961600	7298.4	6646.7	19262.3
5983200	7298.4	6646.7	19117.0
6004800	7069.0	6358.3	18808.1
6026400	7069.0	6358.3	18336.7
6048000	6959.1	6358.3	18196.6
6069600	6959.1	5612.8	18031.4
6091200	7121.8	5612.8	17678.5
6112800	7575.7	5612.8	17528.3
6134400	7778.2	5612.8	17528.3
6156000	7769.9	5612.8	17374.6
6177600	7778.2	4780.8	16918.6
6199200	7429.0	4780.8	16918.6
6220800	7435.2	4780.8	16612.8
6242400	7229.4	4780.8	16317.5
6264000	7229.4	4967.4	15935.8
6285600	7060.8	4967.4	15553.6
6307200	7060.8	4967.4	15553.6
6328800	6944.6	4967.4	15170.5
6350400	6627.6	4967.4	14788.7
6372000	6424.1	4967.4	14400.1
6393600	6424.1	4967.4	14400.1
6415200	5813.1	5032.7	14400.1
6436800	5817.2	5032.7	14354.9
6458400	5576.6	5032.7	14377.2
6480000	5410.7	5032.7	14377.2
6501600	5256.6	5032.7	14377.2
6523200	4729.6	5736.1	14377.2
6544800	4644.4	5736.1	14333.7
6566400	4644.4	5736.1	14333.7
6588000	4388.2	6097.4	14333.7
6609600	4524.8	6097.4	14025.8
6631200	4353.9	6628.7	14025.8
